"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,252992595.95081,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,240650196.0893,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,231376303.25704,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,213021665.14784,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,213443524.13054,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,231260992.25567,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,229683219.49602,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,228706638.30674,,
"CAN","Canada","IFINC","I.B. Transfers based on fishers income","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,259199974.34411,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,234607253.21763,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,262049538.41949,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,252992595.95081,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,240650196.0893,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,231376303.25704,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,213021665.14784,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,213443524.13054,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,231260992.25567,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,229683219.49602,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,228706638.30674,,
"CAN","Canada","IFINC_INS","I.B.1. Income support","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,259199974.34411,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,197535587.11667,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,161632340.24831,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,108895700.62937,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,93181777.28064,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,91593065.457372,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,168969066.26863,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,216558351.57715,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,160703781.74492,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,129813481.47864,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,174432127.84536,,
"CAN","Canada","GSINF","II.B. Provision of infrastructure","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,120943364.73428,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,197535587.11667,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,161632340.24831,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,108895700.62937,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,93181777.28064,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,91593065.457372,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,168969066.26863,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,216558351.57715,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,160703781.74492,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,129813481.47864,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,174432127.84536,,
"CAN","Canada","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,120943364.73428,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,2706030.1398851,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,2741769.1202331,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,2366502.54999,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1672765.434623,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,454226.26300712,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,1690421.9630117,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,1902103.2101879,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,1810839.0496562,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,509142.19508545,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,2112689.6656027,,
"CAN","Canada","GSMKG","II.C. Marketing and promotion","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,2739245.0978773,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,450103899.05797,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,461950002.94544,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,411225205.56296,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,385273229.73872,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,345322028.59823,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,297426880.49829,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,293096039.84561,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,365096269.8868,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,379728426.29877,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,483382326.40951,,
"CAN","Canada","GSMNG","II.G. Management of resources","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,523738624.22799,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,326315511.58215,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,332110624.82146,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,288388183.90885,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,266160917.44108,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,237823912.28609,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,206231154.33016,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,203556355.98707,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,263196958.26633,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,271237037.46117,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,363245035.16317,,
"CAN","Canada","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,397818749.3918,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,26297148.28021,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,26956904.173539,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,26132633.578607,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,27026617.805741,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,24785011.500332,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,21087746.471536,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,20781613.586547,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,21637602.816938,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,25651774.430107,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,26855548.476968,,
"CAN","Canada","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,29103577.732923,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,97491239.195605,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,102882473.95044,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,96704388.075503,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,92085694.491893,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,82713104.811805,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,70107979.696598,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,68758070.271994,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,80261708.803526,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,82839614.407502,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,93281742.769372,,
"CAN","Canada","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,96816297.103266,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,39041899.599483,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,40891301.848053,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,41311245.056804,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,39367637.463015,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,37301939.948097,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,33608025.223274,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,29319977.566934,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,31997014.013152,,
"CAN","Canada","FCRRE","III.A. Payments made by the fisheries sector, for resource access rights","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,30006237.665247,,
